ap,dv,ml,region_acronym,region_id
7650.0,746.0,7927.0,VISa2/3,312782554
7650.0,723.0,7927.0,VISa2/3,312782554
7650.0,723.0,7927.0,VISa2/3,312782554
7650.0,699.0,7931.0,VISa2/3,312782554
7650.0,699.0,7931.0,VISa2/3,312782554
7650.0,676.0,7935.0,VISam2/3,1066
7650.0,676.0,7935.0,VISam2/3,1066
7650.0,653.0,7939.0,VISam2/3,1066
7650.0,653.0,7939.0,VISam2/3,1066
7650.0,630.0,7943.0,VISam2/3,1066
7650.0,630.0,7943.0,VISam2/3,1066
7650.0,606.0,7947.0,VISam2/3,1066
7650.0,606.0,7947.0,VISam2/3,1066
7650.0,583.0,7950.0,VISam2/3,1066
7650.0,583.0,7950.0,VISam2/3,1066
7650.0,560.0,7954.0,VISam2/3,1066
7650.0,560.0,7954.0,VISam2/3,1066
7371.0,4324.0,7223.0,VPM,733
7371.0,4324.0,7223.0,VPM,733
7374.0,4304.0,7226.0,VPM,733
7374.0,4304.0,7226.0,VPM,733
7377.0,4284.0,7229.0,VPM,733
7377.0,4284.0,7229.0,VPM,733
7379.0,4265.0,7231.0,VPM,733
7379.0,4265.0,7231.0,VPM,733
7382.0,4245.0,7234.0,VPM,733
7382.0,4245.0,7234.0,VPM,733
7385.0,4226.0,7237.0,VPM,733
7385.0,4226.0,7237.0,VPM,733
7388.0,4206.0,7240.0,PO,1020
7388.0,4206.0,7240.0,PO,1020
7391.0,4186.0,7243.0,PO,1020
7391.0,4186.0,7243.0,PO,1020
7393.0,4167.0,7245.0,PO,1020
7393.0,4167.0,7245.0,PO,1020
7396.0,4147.0,7248.0,PO,1020
7396.0,4147.0,7248.0,PO,1020
7399.0,4128.0,7251.0,PO,1020
7399.0,4128.0,7251.0,PO,1020
7400.0,4108.0,7254.0,PO,1020
7400.0,4108.0,7254.0,PO,1020
7400.0,4088.0,7257.0,PO,1020
7400.0,4088.0,7257.0,PO,1020
7400.0,4068.0,7261.0,PO,1020
7400.0,4068.0,7261.0,PO,1020
7400.0,4049.0,7264.0,PO,1020
7400.0,4049.0,7264.0,PO,1020
7400.0,4029.0,7267.0,PO,1020
7400.0,4029.0,7267.0,PO,1020
7400.0,4009.0,7271.0,PO,1020
7400.0,4009.0,7271.0,PO,1020
7400.0,3989.0,7274.0,PO,1020
7400.0,3989.0,7274.0,PO,1020
7400.0,3970.0,7277.0,PO,1020
7400.0,3970.0,7277.0,PO,1020
7400.0,3950.0,7280.0,PO,1020
7400.0,3950.0,7280.0,PO,1020
7400.0,3930.0,7283.0,PO,1020
7400.0,3930.0,7283.0,PO,1020
7400.0,3910.0,7286.0,PO,1020
7400.0,3910.0,7286.0,PO,1020
7400.0,3890.0,7288.0,PO,1020
7400.0,3890.0,7288.0,PO,1020
7400.0,3871.0,7291.0,PO,1020
7400.0,3871.0,7291.0,PO,1020
7400.0,3851.0,7294.0,PO,1020
7400.0,3851.0,7294.0,PO,1020
7400.0,3831.0,7297.0,PO,1020
7400.0,3831.0,7297.0,PO,1020
7400.0,3811.0,7300.0,PO,1020
7400.0,3811.0,7300.0,PO,1020
7400.0,3792.0,7303.0,PO,1020
7400.0,3792.0,7303.0,PO,1020
7400.0,3773.0,7309.0,PO,1020
7400.0,3773.0,7309.0,PO,1020
7400.0,3754.0,7315.0,PO,1020
7400.0,3754.0,7315.0,PO,1020
7400.0,3736.0,7320.0,PO,1020
7400.0,3736.0,7320.0,PO,1020
7400.0,3718.0,7325.0,PO,1020
7400.0,3718.0,7325.0,PO,1020
7400.0,3701.0,7330.0,PO,1020
7400.0,3701.0,7330.0,PO,1020
7400.0,3683.0,7335.0,PO,1020
7400.0,3683.0,7335.0,PO,1020
7400.0,3665.0,7341.0,PO,1020
7400.0,3665.0,7341.0,PO,1020
7400.0,3647.0,7346.0,PO,1020
7400.0,3647.0,7346.0,PO,1020
7400.0,3630.0,7351.0,PO,1020
7400.0,3630.0,7351.0,PO,1020
7400.0,3611.0,7354.0,PO,1020
7400.0,3611.0,7354.0,PO,1020
7400.0,3593.0,7357.0,PO,1020
7400.0,3593.0,7357.0,PO,1020
7400.0,3575.0,7359.0,PO,1020
7400.0,3575.0,7359.0,PO,1020
7400.0,3556.0,7362.0,PO,1020
7400.0,3556.0,7362.0,PO,1020
7400.0,3538.0,7364.0,PO,1020
7400.0,3538.0,7364.0,PO,1020
7400.0,3520.0,7367.0,PO,1020
7400.0,3520.0,7367.0,PO,1020
7400.0,3501.0,7369.0,PO,1020
7400.0,3501.0,7369.0,PO,1020
7400.0,3483.0,7372.0,PO,1020
7400.0,3483.0,7372.0,PO,1020
7400.0,3465.0,7374.0,PO,1020
7400.0,3465.0,7374.0,PO,1020
7400.0,3447.0,7377.0,PO,1020
7400.0,3447.0,7377.0,PO,1020
7400.0,3429.0,7382.0,PO,1020
7400.0,3429.0,7382.0,PO,1020
7400.0,3411.0,7387.0,PO,1020
7400.0,3411.0,7387.0,PO,1020
7400.0,3393.0,7392.0,PO,1020
7400.0,3393.0,7392.0,PO,1020
7400.0,3375.0,7398.0,PO,1020
7400.0,3375.0,7398.0,PO,1020
7400.0,3358.0,7403.0,PO,1020
7400.0,3358.0,7403.0,PO,1020
7400.0,3340.0,7408.0,PO,1020
7400.0,3340.0,7408.0,PO,1020
7400.0,3322.0,7413.0,PO,1020
7400.0,3322.0,7413.0,PO,1020
7400.0,3304.0,7418.0,LP,218
7400.0,3304.0,7418.0,LP,218
7400.0,3286.0,7423.0,LP,218
7400.0,3286.0,7423.0,LP,218
7400.0,3269.0,7427.0,LP,218
7400.0,3269.0,7427.0,LP,218
7403.0,3250.0,7430.0,LP,218
7403.0,3250.0,7430.0,LP,218
7405.0,3232.0,7432.0,LP,218
7405.0,3232.0,7432.0,LP,218
7407.0,3214.0,7434.0,LP,218
7407.0,3214.0,7434.0,LP,218
7409.0,3196.0,7436.0,LP,218
7409.0,3196.0,7436.0,LP,218
7412.0,3177.0,7439.0,LP,218
7412.0,3177.0,7439.0,LP,218
7414.0,3159.0,7441.0,LP,218
7414.0,3159.0,7441.0,LP,218
7416.0,3141.0,7443.0,LP,218
7416.0,3141.0,7443.0,LP,218
7418.0,3123.0,7445.0,LP,218
7418.0,3123.0,7445.0,LP,218
7421.0,3105.0,7448.0,LP,218
7421.0,3105.0,7448.0,LP,218
7423.0,3086.0,7450.0,LP,218
7423.0,3086.0,7450.0,LP,218
7426.0,3068.0,7453.0,LP,218
7426.0,3068.0,7453.0,LP,218
7428.0,3050.0,7456.0,LP,218
7428.0,3050.0,7456.0,LP,218
7432.0,3030.0,7459.0,LP,218
7432.0,3030.0,7459.0,LP,218
7435.0,3009.0,7462.0,LP,218
7435.0,3009.0,7462.0,LP,218
7438.0,2988.0,7466.0,LP,218
7438.0,2988.0,7466.0,LP,218
7442.0,2967.0,7469.0,LP,218
7442.0,2967.0,7469.0,LP,218
7445.0,2946.0,7473.0,LP,218
7445.0,2946.0,7473.0,LP,218
7448.0,2925.0,7476.0,LP,218
7448.0,2925.0,7476.0,LP,218
7446.0,2903.0,7480.0,LP,218
7446.0,2903.0,7480.0,LP,218
7443.0,2882.0,7483.0,LP,218
7443.0,2882.0,7483.0,LP,218
7440.0,2861.0,7486.0,LP,218
7440.0,2861.0,7486.0,LP,218
7437.0,2840.0,7489.0,LP,218
7437.0,2840.0,7489.0,LP,218
7434.0,2818.0,7492.0,LP,218
7434.0,2818.0,7492.0,LP,218
7431.0,2797.0,7495.0,LP,218
7431.0,2797.0,7495.0,LP,218
7428.0,2776.0,7499.0,LP,218
7428.0,2776.0,7499.0,LP,218
7425.0,2756.0,7502.0,root,997
7425.0,2756.0,7502.0,root,997
7425.0,2737.0,7506.0,DG-mo,10703
7425.0,2737.0,7506.0,DG-mo,10703
7425.0,2717.0,7511.0,DG-mo,10703
7425.0,2717.0,7511.0,DG-mo,10703
7425.0,2698.0,7517.0,DG-mo,10703
7425.0,2698.0,7517.0,DG-mo,10703
7425.0,2679.0,7522.0,DG-mo,10703
7425.0,2679.0,7522.0,DG-mo,10703
7425.0,2659.0,7528.0,DG-mo,10703
7425.0,2659.0,7528.0,DG-mo,10703
7425.0,2640.0,7533.0,DG-mo,10703
7425.0,2640.0,7533.0,DG-mo,10703
7425.0,2621.0,7538.0,DG-mo,10703
7425.0,2621.0,7538.0,DG-mo,10703
7425.0,2601.0,7544.0,DG-mo,10703
7425.0,2601.0,7544.0,DG-mo,10703
7425.0,2582.0,7549.0,DG-sg,632
7425.0,2582.0,7549.0,DG-sg,632
7425.0,2562.0,7552.0,DG-sg,632
7425.0,2562.0,7552.0,DG-sg,632
7425.0,2542.0,7552.0,DG-sg,632
7425.0,2542.0,7552.0,DG-sg,632
7425.0,2522.0,7552.0,DG-sg,632
7425.0,2522.0,7552.0,DG-sg,632
7425.0,2502.0,7552.0,DG-po,10704
7425.0,2502.0,7552.0,DG-po,10704
7425.0,2482.0,7552.0,DG-po,10704
7425.0,2482.0,7552.0,DG-po,10704
7425.0,2462.0,7552.0,DG-po,10704
7425.0,2462.0,7552.0,DG-po,10704
7425.0,2442.0,7552.0,DG-po,10704
7425.0,2442.0,7552.0,DG-po,10704
7425.0,2422.0,7552.0,DG-po,10704
7425.0,2422.0,7552.0,DG-po,10704
7430.0,2403.0,7558.0,DG-po,10704
7430.0,2403.0,7558.0,DG-po,10704
7436.0,2385.0,7563.0,DG-po,10704
7436.0,2385.0,7563.0,DG-po,10704
7441.0,2366.0,7568.0,DG-po,10704
7441.0,2366.0,7568.0,DG-po,10704
7446.0,2347.0,7574.0,DG-po,10704
7446.0,2347.0,7574.0,DG-po,10704
7451.0,2329.0,7579.0,DG-sg,632
7451.0,2329.0,7579.0,DG-sg,632
7457.0,2310.0,7584.0,DG-sg,632
7457.0,2310.0,7584.0,DG-sg,632
7462.0,2291.0,7590.0,DG-sg,632
7462.0,2291.0,7590.0,DG-sg,632
7467.0,2273.0,7595.0,DG-sg,632
7467.0,2273.0,7595.0,DG-sg,632
7472.0,2254.0,7600.0,DG-sg,632
7472.0,2254.0,7600.0,DG-sg,632
7474.0,2235.0,7606.0,DG-mo,10703
7474.0,2235.0,7606.0,DG-mo,10703
7474.0,2216.0,7611.0,DG-mo,10703
7474.0,2216.0,7611.0,DG-mo,10703
7474.0,2196.0,7617.0,DG-mo,10703
7474.0,2196.0,7617.0,DG-mo,10703
7474.0,2177.0,7622.0,DG-mo,10703
7474.0,2177.0,7622.0,DG-mo,10703
7474.0,2158.0,7628.0,DG-mo,10703
7474.0,2158.0,7628.0,DG-mo,10703
7474.0,2138.0,7633.0,DG-mo,10703
7474.0,2138.0,7633.0,DG-mo,10703
7474.0,2119.0,7639.0,DG-mo,10703
7474.0,2119.0,7639.0,DG-mo,10703
7474.0,2100.0,7644.0,DG-mo,10703
7474.0,2100.0,7644.0,DG-mo,10703
7474.0,2081.0,7650.0,DG-mo,10703
7474.0,2081.0,7650.0,DG-mo,10703
7474.0,2061.0,7653.0,DG-mo,10703
7474.0,2061.0,7653.0,DG-mo,10703
7474.0,2041.0,7656.0,DG-mo,10703
7474.0,2041.0,7656.0,DG-mo,10703
7474.0,2021.0,7659.0,DG-mo,10703
7474.0,2021.0,7659.0,DG-mo,10703
7474.0,2001.0,7662.0,CA1,382
7474.0,2001.0,7662.0,CA1,382
7474.0,1981.0,7665.0,CA1,382
7474.0,1981.0,7665.0,CA1,382
7474.0,1962.0,7668.0,CA1,382
7474.0,1962.0,7668.0,CA1,382
7474.0,1942.0,7670.0,CA1,382
7474.0,1942.0,7670.0,CA1,382
7474.0,1922.0,7673.0,CA1,382
7474.0,1922.0,7673.0,CA1,382
7474.0,1902.0,7676.0,CA1,382
7474.0,1902.0,7676.0,CA1,382
7474.0,1882.0,7679.0,CA1,382
7474.0,1882.0,7679.0,CA1,382
7474.0,1862.0,7681.0,CA1,382
7474.0,1862.0,7681.0,CA1,382
7474.0,1842.0,7684.0,CA1,382
7474.0,1842.0,7684.0,CA1,382
7474.0,1822.0,7686.0,CA1,382
7474.0,1822.0,7686.0,CA1,382
7474.0,1802.0,7689.0,CA1,382
7474.0,1802.0,7689.0,CA1,382
7474.0,1782.0,7691.0,CA1,382
7474.0,1782.0,7691.0,CA1,382
7474.0,1763.0,7694.0,CA1,382
7474.0,1763.0,7694.0,CA1,382
7474.0,1743.0,7696.0,CA1,382
7474.0,1743.0,7696.0,CA1,382
7474.0,1723.0,7698.0,CA1,382
7474.0,1723.0,7698.0,CA1,382
7474.0,1703.0,7701.0,CA1,382
7474.0,1703.0,7701.0,CA1,382
7474.0,1683.0,7705.0,CA1,382
7474.0,1683.0,7705.0,CA1,382
7474.0,1664.0,7710.0,CA1,382
7474.0,1664.0,7710.0,CA1,382
7474.0,1644.0,7715.0,CA1,382
7474.0,1644.0,7715.0,CA1,382
7474.0,1625.0,7720.0,CA1,382
7474.0,1625.0,7720.0,CA1,382
7474.0,1605.0,7725.0,CA1,382
7474.0,1605.0,7725.0,CA1,382
7474.0,1586.0,7730.0,CA1,382
7474.0,1586.0,7730.0,CA1,382
7474.0,1566.0,7735.0,CA1,382
7474.0,1566.0,7735.0,CA1,382
7474.0,1547.0,7739.0,CA1,382
7474.0,1547.0,7739.0,CA1,382
7474.0,1527.0,7744.0,CA1,382
7474.0,1527.0,7744.0,CA1,382
7474.0,1508.0,7749.0,CA1,382
7474.0,1508.0,7749.0,CA1,382
7471.0,1489.0,7754.0,CA1,382
7471.0,1489.0,7754.0,CA1,382
7466.0,1470.0,7760.0,CA1,382
7466.0,1470.0,7760.0,CA1,382
7460.0,1450.0,7765.0,alv,466
7460.0,1450.0,7765.0,alv,466
7454.0,1430.0,7771.0,ccs,986
7454.0,1430.0,7771.0,ccs,986
7448.0,1410.0,7777.0,ccs,986
7448.0,1410.0,7777.0,ccs,986
7443.0,1389.0,7783.0,ccs,986
7443.0,1389.0,7783.0,ccs,986
7437.0,1369.0,7789.0,ccs,986
7437.0,1369.0,7789.0,ccs,986
7431.0,1349.0,7795.0,scwm,484682512
7431.0,1349.0,7795.0,scwm,484682512
7426.0,1328.0,7800.0,or,484682520
7426.0,1328.0,7800.0,or,484682520
7420.0,1310.0,7810.0,VISa6b,312782570
7420.0,1310.0,7810.0,VISa6b,312782570
7416.0,1293.0,7819.0,VISa6b,312782570
7416.0,1293.0,7819.0,VISa6b,312782570
7411.0,1276.0,7829.0,VISa6a,312782566
7411.0,1276.0,7829.0,VISa6a,312782566
7406.0,1260.0,7839.0,VISa6a,312782566
7406.0,1260.0,7839.0,VISa6a,312782566
7401.0,1243.0,7848.0,VISa6a,312782566
7401.0,1243.0,7848.0,VISa6a,312782566
7396.0,1226.0,7858.0,VISa6a,312782566
7396.0,1226.0,7858.0,VISa6a,312782566
7392.0,1209.0,7867.0,VISa6a,312782566
7392.0,1209.0,7867.0,VISa6a,312782566
7387.0,1192.0,7877.0,VISa6a,312782566
7387.0,1192.0,7877.0,VISa6a,312782566
7382.0,1175.0,7887.0,VISa6a,312782566
7382.0,1175.0,7887.0,VISa6a,312782566
7377.0,1158.0,7896.0,VISa6a,312782566
7377.0,1158.0,7896.0,VISa6a,312782566
7373.0,1141.0,7904.0,VISa6a,312782566
7373.0,1141.0,7904.0,VISa6a,312782566
7371.0,1121.0,7909.0,VISa5,312782562
7371.0,1121.0,7909.0,VISa5,312782562
7369.0,1102.0,7914.0,VISa5,312782562
7369.0,1102.0,7914.0,VISa5,312782562
7366.0,1083.0,7919.0,VISa5,312782562
7366.0,1083.0,7919.0,VISa5,312782562
7364.0,1064.0,7923.0,VISa5,312782562
7364.0,1064.0,7923.0,VISa5,312782562
7361.0,1044.0,7928.0,VISa5,312782562
7361.0,1044.0,7928.0,VISa5,312782562
7359.0,1025.0,7933.0,VISa5,312782562
7359.0,1025.0,7933.0,VISa5,312782562
7357.0,1006.0,7938.0,VISa5,312782562
7357.0,1006.0,7938.0,VISa5,312782562
7354.0,987.0,7943.0,VISa5,312782562
7354.0,987.0,7943.0,VISa5,312782562
7352.0,967.0,7948.0,VISa5,312782562
7352.0,967.0,7948.0,VISa5,312782562
7349.0,948.0,7953.0,VISa5,312782562
7349.0,948.0,7953.0,VISa5,312782562
7347.0,932.0,7965.0,VISa5,312782562
7347.0,932.0,7965.0,VISa5,312782562
7345.0,916.0,7976.0,VISa4,312782558
7345.0,916.0,7976.0,VISa4,312782558
7342.0,900.0,7988.0,VISa4,312782558
7342.0,900.0,7988.0,VISa4,312782558
7340.0,884.0,7999.0,VISa4,312782558
7340.0,884.0,7999.0,VISa4,312782558
7337.0,867.0,8011.0,VISa4,312782558
7337.0,867.0,8011.0,VISa4,312782558
7335.0,851.0,8022.0,VISa2/3,312782554
7335.0,851.0,8022.0,VISa2/3,312782554
7332.0,835.0,8034.0,VISa2/3,312782554
7332.0,835.0,8034.0,VISa2/3,312782554
7330.0,819.0,8045.0,VISa2/3,312782554
7330.0,819.0,8045.0,VISa2/3,312782554
7328.0,803.0,8057.0,VISa2/3,312782554
7328.0,803.0,8057.0,VISa2/3,312782554
7325.0,786.0,8068.0,VISa2/3,312782554
7325.0,786.0,8068.0,VISa2/3,312782554
7322.0,770.0,8079.0,VISa2/3,312782554
7322.0,770.0,8079.0,VISa2/3,312782554
7316.0,754.0,8089.0,VISa2/3,312782554
7316.0,754.0,8089.0,VISa2/3,312782554
7310.0,738.0,8099.0,VISa2/3,312782554
7310.0,738.0,8099.0,VISa2/3,312782554
7304.0,722.0,8110.0,VISa2/3,312782554
7304.0,722.0,8110.0,VISa2/3,312782554
7298.0,705.0,8120.0,VISa2/3,312782554
7298.0,705.0,8120.0,VISa2/3,312782554
7624.0,4586.0,7597.0,ZI,797
7624.0,4586.0,7597.0,ZI,797
7624.0,4564.0,7603.0,ZI,797
7624.0,4564.0,7603.0,ZI,797
7624.0,4542.0,7608.0,ZI,797
7624.0,4542.0,7608.0,ZI,797
7624.0,4519.0,7613.0,ZI,797
7624.0,4519.0,7613.0,ZI,797
7624.0,4496.0,7617.0,ZI,797
7624.0,4496.0,7617.0,ZI,797
7624.0,4474.0,7622.0,HY,1097
7624.0,4474.0,7622.0,HY,1097
7624.0,4451.0,7626.0,ml,697
7624.0,4451.0,7626.0,ml,697
7624.0,4428.0,7631.0,ml,697
7624.0,4428.0,7631.0,ml,697
7624.0,4406.0,7635.0,ml,697
7624.0,4406.0,7635.0,ml,697
7624.0,4383.0,7640.0,VPL,718
7624.0,4383.0,7640.0,VPL,718
7624.0,4360.0,7644.0,VPL,718
7624.0,4360.0,7644.0,VPL,718
7624.0,4338.0,7649.0,VPL,718
7624.0,4338.0,7649.0,VPL,718
7624.0,4315.0,7653.0,VPL,718
7624.0,4315.0,7653.0,VPL,718
7624.0,4292.0,7657.0,VPL,718
7624.0,4292.0,7657.0,VPL,718
7624.0,4269.0,7661.0,TH,549
7624.0,4269.0,7661.0,TH,549
7624.0,4247.0,7664.0,VPM,733
7624.0,4247.0,7664.0,VPM,733
7624.0,4224.0,7668.0,VPM,733
7624.0,4224.0,7668.0,VPM,733
7624.0,4201.0,7672.0,VPM,733
7624.0,4201.0,7672.0,VPM,733
7624.0,4178.0,7676.0,VPM,733
7624.0,4178.0,7676.0,VPM,733
7620.0,4156.0,7677.0,VPM,733
7620.0,4156.0,7677.0,VPM,733
7617.0,4133.0,7677.0,VPM,733
7617.0,4133.0,7677.0,VPM,733
7613.0,4110.0,7677.0,VPM,733
7613.0,4110.0,7677.0,VPM,733
7609.0,4087.0,7677.0,VPM,733
7609.0,4087.0,7677.0,VPM,733
7605.0,4064.0,7677.0,VPM,733
7605.0,4064.0,7677.0,VPM,733
7601.0,4042.0,7677.0,VPM,733
7601.0,4042.0,7677.0,VPM,733
7599.0,4019.0,7677.0,VPM,733
7599.0,4019.0,7677.0,VPM,733
7599.0,3996.0,7677.0,VPM,733
7599.0,3996.0,7677.0,VPM,733
7599.0,3973.0,7677.0,VPM,733
7599.0,3973.0,7677.0,VPM,733
7599.0,3950.0,7677.0,VPM,733
7599.0,3950.0,7677.0,VPM,733
7599.0,3926.0,7677.0,VPM,733
7599.0,3926.0,7677.0,VPM,733
7599.0,3903.0,7677.0,VPM,733
7599.0,3903.0,7677.0,VPM,733
7599.0,3880.0,7677.0,VPM,733
7599.0,3880.0,7677.0,VPM,733
7599.0,3857.0,7677.0,VPM,733
7599.0,3857.0,7677.0,VPM,733
7599.0,3834.0,7677.0,VPM,733
7599.0,3834.0,7677.0,VPM,733
7599.0,3811.0,7677.0,VPM,733
7599.0,3811.0,7677.0,VPM,733
7599.0,3788.0,7677.0,VPM,733
7599.0,3788.0,7677.0,VPM,733
7599.0,3765.0,7677.0,VPM,733
7599.0,3765.0,7677.0,VPM,733
7601.0,3743.0,7679.0,VPM,733
7601.0,3743.0,7679.0,VPM,733
7609.0,3723.0,7687.0,VPM,733
7609.0,3723.0,7687.0,VPM,733
7618.0,3703.0,7695.0,VPM,733
7618.0,3703.0,7695.0,VPM,733
7626.0,3683.0,7703.0,VPM,733
7626.0,3683.0,7703.0,VPM,733
7634.0,3662.0,7711.0,VPM,733
7634.0,3662.0,7711.0,VPM,733
7642.0,3642.0,7719.0,VPM,733
7642.0,3642.0,7719.0,VPM,733
7650.0,3622.0,7727.0,VPM,733
7650.0,3622.0,7727.0,VPM,733
7650.0,3599.0,7727.0,VPM,733
7650.0,3599.0,7727.0,VPM,733
7650.0,3576.0,7727.0,VPM,733
7650.0,3576.0,7727.0,VPM,733
7650.0,3553.0,7727.0,VPM,733
7650.0,3553.0,7727.0,VPM,733
7650.0,3530.0,7727.0,TH,549
7650.0,3530.0,7727.0,TH,549
7650.0,3507.0,7727.0,TH,549
7650.0,3507.0,7727.0,TH,549
7650.0,3483.0,7727.0,LP,218
7650.0,3483.0,7727.0,LP,218
7650.0,3460.0,7727.0,LP,218
7650.0,3460.0,7727.0,LP,218
7650.0,3437.0,7727.0,LP,218
7650.0,3437.0,7727.0,LP,218
7650.0,3414.0,7727.0,LP,218
7650.0,3414.0,7727.0,LP,218
7650.0,3391.0,7727.0,LP,218
7650.0,3391.0,7727.0,LP,218
7650.0,3368.0,7727.0,LP,218
7650.0,3368.0,7727.0,LP,218
7650.0,3345.0,7727.0,LP,218
7650.0,3345.0,7727.0,LP,218
7650.0,3322.0,7727.0,LP,218
7650.0,3322.0,7727.0,LP,218
7650.0,3299.0,7727.0,LP,218
7650.0,3299.0,7727.0,LP,218
7650.0,3276.0,7727.0,LP,218
7650.0,3276.0,7727.0,LP,218
7650.0,3253.0,7727.0,LP,218
7650.0,3253.0,7727.0,LP,218
7650.0,3229.0,7727.0,LP,218
7650.0,3229.0,7727.0,LP,218
7650.0,3206.0,7727.0,LP,218
7650.0,3206.0,7727.0,LP,218
7650.0,3183.0,7727.0,LP,218
7650.0,3183.0,7727.0,LP,218
7650.0,3160.0,7727.0,LP,218
7650.0,3160.0,7727.0,LP,218
7650.0,3137.0,7727.0,LP,218
7650.0,3137.0,7727.0,LP,218
7651.0,3114.0,7728.0,LP,218
7651.0,3114.0,7728.0,LP,218
7655.0,3092.0,7732.0,LP,218
7655.0,3092.0,7732.0,LP,218
7659.0,3069.0,7736.0,LP,218
7659.0,3069.0,7736.0,LP,218
7662.0,3047.0,7739.0,LP,218
7662.0,3047.0,7739.0,LP,218
7666.0,3024.0,7743.0,LP,218
7666.0,3024.0,7743.0,LP,218
7670.0,3002.0,7747.0,LP,218
7670.0,3002.0,7747.0,LP,218
7674.0,2979.0,7751.0,LP,218
7674.0,2979.0,7751.0,LP,218
7675.0,2956.0,7752.0,LP,218
7675.0,2956.0,7752.0,LP,218
7675.0,2933.0,7752.0,LP,218
7675.0,2933.0,7752.0,LP,218
7675.0,2910.0,7752.0,LP,218
7675.0,2910.0,7752.0,LP,218
7675.0,2887.0,7752.0,LP,218
7675.0,2887.0,7752.0,LP,218
7673.0,2866.0,7758.0,LP,218
7673.0,2866.0,7758.0,LP,218
7669.0,2849.0,7772.0,LP,218
7669.0,2849.0,7772.0,LP,218
7666.0,2831.0,7786.0,LP,218
7666.0,2831.0,7786.0,LP,218
7662.0,2813.0,7801.0,LP,218
7662.0,2813.0,7801.0,LP,218
7659.0,2795.0,7815.0,LP,218
7659.0,2795.0,7815.0,LP,218
7655.0,2777.0,7830.0,bsc,916
7655.0,2777.0,7830.0,bsc,916
7651.0,2758.0,7845.0,root,997
7651.0,2758.0,7845.0,root,997
7650.0,2736.0,7854.0,DG-mo,10703
7650.0,2736.0,7854.0,DG-mo,10703
7650.0,2712.0,7858.0,DG-mo,10703
7650.0,2712.0,7858.0,DG-mo,10703
7650.0,2688.0,7862.0,DG-mo,10703
7650.0,2688.0,7862.0,DG-mo,10703
7650.0,2664.0,7866.0,DG-mo,10703
7650.0,2664.0,7866.0,DG-mo,10703
7650.0,2640.0,7870.0,CA3,463
7650.0,2640.0,7870.0,CA3,463
7650.0,2616.0,7874.0,CA3,463
7650.0,2616.0,7874.0,CA3,463
7650.0,2592.0,7877.0,CA3,463
7650.0,2592.0,7877.0,CA3,463
7650.0,2568.0,7877.0,CA3,463
7650.0,2568.0,7877.0,CA3,463
7650.0,2543.0,7877.0,CA3,463
7650.0,2543.0,7877.0,CA3,463
7650.0,2519.0,7877.0,DG-po,10704
7650.0,2519.0,7877.0,DG-po,10704
7650.0,2494.0,7877.0,DG-po,10704
7650.0,2494.0,7877.0,DG-po,10704
7650.0,2470.0,7877.0,DG-po,10704
7650.0,2470.0,7877.0,DG-po,10704
7650.0,2446.0,7877.0,DG-po,10704
7650.0,2446.0,7877.0,DG-po,10704
7650.0,2422.0,7881.0,DG-sg,632
7650.0,2422.0,7881.0,DG-sg,632
7650.0,2398.0,7885.0,DG-sg,632
7650.0,2398.0,7885.0,DG-sg,632
7650.0,2374.0,7889.0,DG-sg,632
7650.0,2374.0,7889.0,DG-sg,632
7650.0,2350.0,7893.0,DG-sg,632
7650.0,2350.0,7893.0,DG-sg,632
7650.0,2326.0,7897.0,DG-mo,10703
7650.0,2326.0,7897.0,DG-mo,10703
7650.0,2302.0,7901.0,DG-mo,10703
7650.0,2302.0,7901.0,DG-mo,10703
7655.0,2278.0,7902.0,DG-mo,10703
7655.0,2278.0,7902.0,DG-mo,10703
7661.0,2254.0,7902.0,DG-mo,10703
7661.0,2254.0,7902.0,DG-mo,10703
7667.0,2231.0,7902.0,DG-mo,10703
7667.0,2231.0,7902.0,DG-mo,10703
7673.0,2207.0,7902.0,DG-mo,10703
7673.0,2207.0,7902.0,DG-mo,10703
7679.0,2183.0,7902.0,DG-mo,10703
7679.0,2183.0,7902.0,DG-mo,10703
7684.0,2160.0,7902.0,DG-mo,10703
7684.0,2160.0,7902.0,DG-mo,10703
7690.0,2136.0,7902.0,DG-mo,10703
7690.0,2136.0,7902.0,DG-mo,10703
7696.0,2113.0,7902.0,DG-mo,10703
7696.0,2113.0,7902.0,DG-mo,10703
7700.0,2089.0,7903.0,CA1,382
7700.0,2089.0,7903.0,CA1,382
7700.0,2065.0,7906.0,CA1,382
7700.0,2065.0,7906.0,CA1,382
7700.0,2041.0,7910.0,CA1,382
7700.0,2041.0,7910.0,CA1,382
7700.0,2016.0,7913.0,CA1,382
7700.0,2016.0,7913.0,CA1,382
7700.0,1992.0,7917.0,CA1,382
7700.0,1992.0,7917.0,CA1,382
7700.0,1968.0,7920.0,CA1,382
7700.0,1968.0,7920.0,CA1,382
7700.0,1944.0,7924.0,CA1,382
7700.0,1944.0,7924.0,CA1,382
7700.0,1920.0,7927.0,CA1,382
7700.0,1920.0,7927.0,CA1,382
7704.0,1896.0,7931.0,CA1,382
7704.0,1896.0,7931.0,CA1,382
7708.0,1873.0,7935.0,CA1,382
7708.0,1873.0,7935.0,CA1,382
7712.0,1849.0,7939.0,CA1,382
7712.0,1849.0,7939.0,CA1,382
